,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
27406,esea_match_13782384.dem13,17.528999999999996,Terrorist,,595.7119101579254,441.6897787920519,1,CounterTerrorist
965,esea_match_13779903.dem8,33.969299999999976,Terrorist,,510.07292743224804,667.136503639583,4,Terrorist
135,esea_match_13779813.dem20,27.238999999999805,Terrorist,,412.9341392084227,470.29054400944324,0,Terrorist
12183,esea_match_13780947.dem14,26.568999999999505,Terrorist,,633.5873202885552,488.59326980129845,-1,CounterTerrorist
18056,esea_match_13781532.dem17,30.403999999999996,Terrorist,,379.73369935659974,250.58758685815462,-1,CounterTerrorist
1175,esea_match_13779926.dem15,28.881000000000313,Terrorist,,410.9755819847923,617.2506000393469,-1,CounterTerrorist
5177,esea_match_13780289.dem4,19.893700000000024,Terrorist,,593.2500576330668,439.40063615974816,1,CounterTerrorist
27231,esea_match_13782374.dem15,17.09699999999998,Terrorist,,595.2784121661142,441.1776780641353,1,CounterTerrorist
2079,esea_match_13779997.dem9,19.176900000000046,Terrorist,,595.1382784948332,441.03438253000195,1,CounterTerrorist
43668,esea_match_13783868.dem28,19.884000000000924,Terrorist,,586.1134624293235,665.7377957898879,9,Terrorist
11855,esea_match_13780923.dem15,17.36200000000008,Terrorist,,583.1877053616689,431.2274521345662,1,CounterTerrorist
22658,esea_match_13781950.dem6,21.73180000000002,Terrorist,,463.0392038993956,470.5836219555381,-1,Terrorist
6571,esea_match_13780417.dem14,27.809999999999945,Terrorist,,553.0019462663288,459.34049277985446,-1,Terrorist
26153,esea_match_13782254.dem6,49.475900000000024,Terrorist,,415.16102476116197,491.82252622467047,0,Terrorist
14024,esea_match_13781113.dem17,24.038999999999987,Terrorist,,536.2538862156366,679.5064961636829,4,Terrorist
37860,esea_match_13783307.dem7,17.813499999999976,Terrorist,,642.2710079937609,338.8487113909109,12,Terrorist
10467,esea_match_13780790.dem19,40.46100000000001,Terrorist,,443.12662647689604,832.7452858548102,3,Terrorist
38876,esea_match_13783391.dem9,38.204599999999914,Terrorist,,653.6257305205694,751.8234995081646,10,CounterTerrorist
48894,esea_match_13784377.dem22,25.402000000000044,Terrorist,,472.2429254825502,358.117798654338,6,CounterTerrorist
45138,esea_match_13784044.dem21,37.60299999999984,Terrorist,,466.6205685318775,826.2287940192799,3,CounterTerrorist
25679,esea_match_13782229.dem12,21.85699999999997,Terrorist,,605.4581980113082,425.44357458193986,1,CounterTerrorist
4593,esea_match_13780221.dem13,29.00500000000011,Terrorist,,508.57268457789047,674.0953924847531,4,CounterTerrorist
16845,esea_match_13781435.dem22,20.96199999999999,Terrorist,,552.5950614934685,666.306505606925,5,Terrorist
31841,esea_match_13782788.dem7,58.68640000000005,Terrorist,,459.3497692337688,826.4900822349007,3,CounterTerrorist
44559,esea_match_13783956.dem22,29.12000000000012,Terrorist,,551.7727669331254,662.6281235490852,5,CounterTerrorist
29143,esea_match_13782565.dem18,47.952,Terrorist,,407.3621337492689,573.1219012394255,-1,CounterTerrorist
9799,esea_match_13780714.dem8,68.48480000000006,Terrorist,,481.6186846558783,808.9970678733032,3,CounterTerrorist
48541,esea_match_13784350.dem7,21.663299999999936,Terrorist,,409.6836529537922,460.96178917961834,0,Terrorist
18630,esea_match_13781590.dem9,26.691999999999894,Terrorist,,479.70562745174493,356.4722550304938,6,CounterTerrorist
26131,esea_match_13782251.dem26,40.259000000000015,Terrorist,,335.8366621173718,230.54327538855,-1,CounterTerrorist
1470,esea_match_13779949.dem7,62.538400000000024,Terrorist,,417.9485248586469,832.097000983671,-1,Terrorist
38822,esea_match_13783380.dem10,70.596,Terrorist,,233.3959337102749,305.3060331300413,-1,Terrorist
30221,esea_match_13782644.dem5,33.089800000000025,Terrorist,,431.940729186976,843.475024985245,3,Terrorist
32697,esea_match_13782862.dem6,40.53970000000004,Terrorist,,225.39060557613556,450.1325308675979,-1,CounterTerrorist
18805,esea_match_13781602.dem19,31.095000000000027,Terrorist,,717.7031124975629,636.9884367499509,-1,CounterTerrorist
