,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
10162,esea_match_13781807.dem31,29.38700000000017,Terrorist,,470.2848873464613,648.6984599645879,5,Terrorist
13781,esea_match_13782447.dem8,26.3039,Terrorist,,409.7922620393839,493.31930277395236,3,Terrorist
20199,esea_match_13783565.dem22,52.909999999999854,Terrorist,,419.188545135504,478.77793869761945,3,Terrorist
4693,esea_match_13780724.dem15,30.257000000000062,Terrorist,,519.99560522519,728.9504056659453,-1,Terrorist
16825,esea_match_13782977.dem22,26.91399999999976,Terrorist,,695.1415514915188,341.18339915797765,-1,Terrorist
42479,esea_match_13787960.dem8,34.05079999999998,Terrorist,,368.49625268083446,181.49772465079673,-1,Terrorist
397,esea_match_13779890.dem24,36.38999999999987,Terrorist,,651.3605602651589,810.3842927405076,-1,Terrorist
39178,esea_match_13787391.dem9,43.17329999999993,Terrorist,,386.9865502047182,603.1720605941373,6,Terrorist
39910,esea_match_13787498.dem4,33.50170000000003,Terrorist,,463.698804445311,649.2762352941177,5,CounterTerrorist
25564,esea_match_13784671.dem27,27.327999999999975,Terrorist,,503.5859503217002,494.98941192209327,-1,Terrorist
34701,esea_match_13786495.dem12,29.661000000000058,Terrorist,,189.49150945603432,188.5667493999607,8,CounterTerrorist
37051,esea_match_13786954.dem10,25.174300000000017,Terrorist,,462.7702366933125,639.3067904780642,5,Terrorist
21608,esea_match_13783864.dem3,32.625999999999976,Terrorist,,430.4279883018132,496.46954821955535,3,CounterTerrorist
3318,esea_match_13780461.dem14,55.424999999999955,Terrorist,,392.10295652173915,480.2541063151682,3,Terrorist
37421,esea_match_13787012.dem20,46.274999999999864,Terrorist,,451.77212930395785,430.8816733425142,-1,CounterTerrorist
12644,esea_match_13782236.dem4,38.391899999999964,Terrorist,,428.34984129459934,472.61278583513683,3,Terrorist
23570,esea_match_13784290.dem19,45.55899999999997,Terrorist,,618.7239193604992,740.938437930356,-1,Terrorist
22131,esea_match_13783983.dem5,56.162800000000004,Terrorist,,204.1473472411776,191.87493621876854,8,CounterTerrorist
28870,esea_match_13785370.dem23,46.684999999999945,Terrorist,,464.44567159290307,642.3920865630533,5,CounterTerrorist
23742,esea_match_13784329.dem23,65.00199999999995,Terrorist,,451.4640907779294,611.719428683848,-1,Terrorist
46536,esea_match_13788719.dem5,33.34519999999998,Terrorist,,509.20958502632095,514.8202406452882,1,Terrorist
11511,esea_match_13782033.dem12,37.00500000000011,Terrorist,,446.28012322090075,637.491874877041,5,Terrorist
6507,esea_match_13781062.dem16,53.305000000000064,Terrorist,,402.10956677714955,836.7272618532362,12,Terrorist
29052,esea_match_13785405.dem23,33.251000000000204,Terrorist,,518.1734881653343,528.9209603777297,1,Terrorist
26260,esea_match_13784841.dem24,32.016000000000076,Terrorist,,524.4672648859428,642.3123100531182,5,CounterTerrorist
46734,esea_match_13788765.dem21,34.85799999999995,Terrorist,,390.60898264768963,447.67617989376356,3,Terrorist
23702,esea_match_13784318.dem25,26.65000000000009,Terrorist,,426.92873932540454,460.4918128664175,3,Terrorist
32787,esea_match_13786086.dem3,30.34050000000002,Terrorist,,409.570851238058,496.34710336415503,3,Terrorist
48398,esea_match_13789131.dem19,40.962999999999965,Terrorist,,487.5656510040944,295.6196539051741,11,CounterTerrorist
762,esea_match_13779962.dem17,72.34900000000039,Terrorist,,199.51169584714367,188.9990333267756,8,CounterTerrorist
29994,esea_match_13785632.dem2,27.445999999999998,Terrorist,,408.5418600116982,479.3720118040527,3,CounterTerrorist
22374,esea_match_13784060.dem7,51.52920000000017,Terrorist,,432.41828972509256,857.0013739917372,12,Terrorist
38135,esea_match_13787181.dem19,25.430999999999813,Terrorist,,529.4537595632677,500.0878561479442,-1,Terrorist
47957,esea_match_13789030.dem21,27.932000000000016,Terrorist,,446.5513065314877,493.7597658075939,3,Terrorist
12537,esea_match_13782221.dem25,42.7170000000001,Terrorist,,479.9650913628388,390.30570859728505,2,Terrorist
28927,esea_match_13785377.dem8,28.728099999999927,Terrorist,,470.46832489764085,645.8639763918945,5,Terrorist
4268,esea_match_13780639.dem3,29.569200000000023,Terrorist,,174.12591928251118,182.1023338973048,8,CounterTerrorist
1803,esea_match_13780161.dem8,28.592499999999973,Terrorist,,442.3077059855722,638.1766232539837,5,Terrorist
49847,esea_match_13789462.dem18,48.363999999999805,Terrorist,,390.49677987911883,454.2287726145977,3,Terrorist
9707,esea_match_13781747.dem23,44.63500000000067,Terrorist,,418.00782062780263,638.4816273854024,5,Terrorist
23188,esea_match_13784224.dem24,29.92699999999968,Terrorist,,496.3790786508091,535.9770516624042,13,Terrorist
36381,esea_match_13786829.dem15,25.180000000000064,Terrorist,,448.2668708910119,275.4246333267755,0,CounterTerrorist
5623,esea_match_13780916.dem21,65.1579999999999,Terrorist,,413.2178405147202,844.3499476686995,12,Terrorist
2581,esea_match_13780332.dem24,38.847999999999956,Terrorist,,484.72342710079937,802.1834286838481,-1,Terrorist
10858,esea_match_13781912.dem10,51.756599999999935,Terrorist,,493.47352606745955,763.1835939405862,20,Terrorist
2844,esea_match_13780371.dem11,40.7731,Terrorist,,419.46406083057127,862.5700161322054,12,Terrorist
33112,esea_match_13786158.dem16,33.40699999999947,Terrorist,,197.47647338662506,190.97092331300416,8,CounterTerrorist
26679,esea_match_13784919.dem17,31.489000000000033,Terrorist,,479.51544176252673,576.5792862482785,10,Terrorist
34171,esea_match_13786411.dem26,26.93399999999974,Terrorist,,656.2916543263793,765.2648341530592,9,Terrorist
36934,esea_match_13786940.dem7,52.35839999999985,Terrorist,,498.2360344706571,508.13458634664573,1,CounterTerrorist
3716,esea_match_13780535.dem23,48.55400000000009,Terrorist,,459.3357339052447,647.2520070824315,5,CounterTerrorist
16924,esea_match_13782995.dem30,36.20400000000018,Terrorist,,609.2978885552739,662.562650403305,-1,CounterTerrorist
48312,esea_match_13789104.dem21,64.798,Terrorist,,503.88388660557615,590.7541215817431,10,CounterTerrorist
43429,esea_match_13788123.dem1,29.39269999999999,Terrorist,,567.4020735426009,823.9364280936455,-1,CounterTerrorist
39981,esea_match_13787503.dem18,34.38499999999999,Terrorist,,415.88075960226166,472.1704895534133,3,CounterTerrorist
6096,esea_match_13780980.dem18,41.94000000000028,Terrorist,,655.2818314057321,731.6797292937242,9,Terrorist
37875,esea_match_13787125.dem9,24.747799999999984,Terrorist,,498.62215574186,644.9586338776313,5,Terrorist
5030,esea_match_13780808.dem6,41.057799999999986,Terrorist,,385.73694677325017,573.5852496557152,6,CounterTerrorist
37700,esea_match_13787082.dem7,35.111299999999915,Terrorist,,580.6501059855723,431.0895556167617,-1,Terrorist
1567,esea_match_13780105.dem29,36.431000000000495,Terrorist,,517.0683907194385,669.4858815660043,-1,CounterTerrorist
48283,esea_match_13789098.dem7,35.523000000000025,Terrorist,,510.8179977383506,653.8809112728703,5,CounterTerrorist
1642,esea_match_13780123.dem27,26.38299999999981,Terrorist,,450.3478529147982,487.18841754869175,3,Terrorist
14602,esea_match_13782602.dem12,54.39899999999989,Terrorist,,392.41540729186977,574.651958292347,6,CounterTerrorist
45953,esea_match_13788620.dem8,26.436900000000037,Terrorist,,446.5167273152661,487.73168349399964,3,Terrorist
21247,esea_match_13783764.dem5,58.06130000000002,Terrorist,,471.5916503022032,355.1079296478457,-1,CounterTerrorist
22176,esea_match_13784012.dem14,42.20799999999963,Terrorist,,462.72156225385066,826.4199756049577,12,Terrorist
3255,esea_match_13780448.dem17,48.73699999999985,Terrorist,,434.24527822187554,481.28811867007676,3,Terrorist
8439,esea_match_13781478.dem2,26.795800000000014,Terrorist,,416.50266640670696,463.7068263623844,3,Terrorist
23919,esea_match_13784362.dem9,28.891700000000014,Terrorist,,463.50568391499326,643.9906385992524,5,CounterTerrorist
11485,esea_match_13782033.dem4,23.647899999999993,Terrorist,,603.790449600312,664.4005319693094,-1,CounterTerrorist
35070,esea_match_13786563.dem13,31.662000000000035,Terrorist,,631.7638476116202,640.5666952587055,-1,CounterTerrorist
28753,esea_match_13785359.dem4,34.94779999999997,Terrorist,,167.38077597972315,174.97490710210502,8,Terrorist
30393,esea_match_13785696.dem23,66.74599999999964,Terrorist,,434.13567089101184,359.58097438520565,-1,CounterTerrorist
41212,esea_match_13787708.dem15,40.48699999999985,Terrorist,,418.31907350360694,842.0781302380484,12,CounterTerrorist
26564,esea_match_13784893.dem22,40.906000000000176,Terrorist,,379.09861571456423,186.90308683848116,-1,CounterTerrorist
41726,esea_match_13787796.dem9,50.131000000000085,Terrorist,,411.3974404367323,600.8923863859925,6,Terrorist
21223,esea_match_13783758.dem17,25.39500000000021,Terrorist,,439.32375121856114,279.10315640369856,0,Terrorist
38629,esea_match_13787286.dem7,32.90199999999993,Terrorist,,519.7477009943459,514.198004013378,1,Terrorist
28598,esea_match_13785329.dem19,39.80099999999993,Terrorist,,540.6837193994932,680.9622160141648,-1,Terrorist
24679,esea_match_13784506.dem9,41.229499999999916,Terrorist,,431.7953846753753,456.6572622467047,3,Terrorist
38785,esea_match_13787313.dem10,36.28899999999999,Terrorist,,777.400316007019,657.6582081447964,-1,Terrorist
12284,esea_match_13782161.dem7,29.75490000000002,Terrorist,,473.75195289530126,642.5115498721227,5,Terrorist
14841,esea_match_13782644.dem7,24.692199999999957,Terrorist,,433.98673269643206,480.9910518984851,3,Terrorist
43887,esea_match_13788209.dem13,41.871000000000095,Terrorist,,498.15900986547086,775.7203918945504,20,Terrorist
10036,esea_match_13781792.dem22,75.61999999999989,Terrorist,,429.80228816533435,457.3658428487114,3,CounterTerrorist
36744,esea_match_13786906.dem30,30.498000000000047,Terrorist,,413.926594657828,460.6068441471572,3,Terrorist
16691,esea_match_13782959.dem21,26.304000000000087,Terrorist,,452.65996864885943,485.147045445603,3,Terrorist
37286,esea_match_13786994.dem13,38.452,Terrorist,,183.56592552154422,185.72509399960654,8,CounterTerrorist
15208,esea_match_13782730.dem2,99.85590000000002,Terrorist,,426.4503801910704,466.6532992327366,3,Terrorist
9503,esea_match_13781709.dem7,45.68739999999991,Terrorist,,247.6790267108598,193.7462594530789,15,CounterTerrorist
25584,esea_match_13784676.dem11,24.8599999999999,Terrorist,,428.07891752778323,472.3109244147157,3,CounterTerrorist
6093,esea_match_13780980.dem16,42.33000000000038,Terrorist,,514.0729960616105,631.0847735589219,-1,Terrorist
38741,esea_match_13787308.dem7,30.001600000000053,Terrorist,,501.36485459153835,785.0534377336219,20,Terrorist
9814,esea_match_13781757.dem10,27.16119999999978,Terrorist,,409.57803860401634,466.48292803462516,3,Terrorist
10303,esea_match_13781820.dem32,67.04200000000083,Terrorist,,507.7918970559563,612.0967554593744,-1,CounterTerrorist
42346,esea_match_13787919.dem13,39.35699999999997,Terrorist,,665.1524067849483,743.4731552232934,9,Terrorist
36762,esea_match_13786914.dem14,35.48699999999985,Terrorist,,507.43724047572624,504.48839693094635,1,CounterTerrorist
48071,esea_match_13789043.dem7,32.73879999999997,Terrorist,,523.5166758432443,509.6860178634664,1,Terrorist
8331,esea_match_13781460.dem8,41.36169999999993,Terrorist,,391.71623630337297,568.3256407633287,6,Terrorist
40478,esea_match_13787596.dem17,24.2349999999999,Terrorist,,390.85994150906606,484.7002768443832,3,Terrorist
24296,esea_match_13784423.dem14,36.83699999999999,Terrorist,,174.6478019107038,186.25141750934483,8,CounterTerrorist
2126,esea_match_13780210.dem23,65.20200000000023,Terrorist,,413.5820003899396,635.5141829628172,5,Terrorist
6776,esea_match_13781113.dem18,33.54799999999955,Terrorist,,670.1310951842464,736.2185292150305,9,CounterTerrorist
44574,esea_match_13788354.dem14,37.42300000000046,Terrorist,,509.42614435562484,519.2143751327956,1,Terrorist
14173,esea_match_13782498.dem28,30.358999999999924,Terrorist,,220.9933351530513,206.85946283690737,-1,CounterTerrorist
43462,esea_match_13788133.dem10,24.67719999999997,Terrorist,,786.8668156755703,811.5507220145582,-1,CounterTerrorist
22733,esea_match_13784140.dem22,53.66300000000001,Terrorist,,407.57755507896275,604.3634703915011,6,Terrorist
8014,esea_match_13781415.dem21,36.58900000000017,Terrorist,,457.8343530512771,401.27467652960854,2,Terrorist
