,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
4194,esea_match_13780245.dem25,26.23199999999997,CounterTerrorist,,328.9244125560538,171.46703726145984,1,CounterTerrorist
16501,esea_match_13781571.dem24,31.20900000000006,CounterTerrorist,,619.674168999805,411.8764710603974,-1,CounterTerrorist
43336,esea_match_13784331.dem7,20.491800000000012,CounterTerrorist,,682.0700886722558,649.3725311823725,0,Terrorist
21929,esea_match_13782092.dem18,32.95699999999965,CounterTerrorist,,319.8004507701306,190.49500405272488,1,CounterTerrorist
25871,esea_match_13782540.dem7,157.52250000000004,CounterTerrorist,,663.186402651589,787.9894550462325,2,Terrorist
46305,esea_match_13784631.dem23,27.427000000000135,CounterTerrorist,,356.3807494638331,194.77640385599045,1,CounterTerrorist
25588,esea_match_13782491.dem4,50.630799999999965,CounterTerrorist,,470.1458317800741,639.4939429470785,-1,CounterTerrorist
40533,esea_match_13784044.dem7,39.27649999999983,CounterTerrorist,,652.5990113004484,800.6032091284675,2,CounterTerrorist
47415,esea_match_13784725.dem9,26.771299999999997,CounterTerrorist,,657.6388741665043,816.3925115089514,2,Terrorist
49102,esea_match_13784925.dem7,20.604499999999916,CounterTerrorist,,710.5147482940145,623.7850214440291,0,Terrorist
28538,esea_match_13782788.dem11,31.579899999999952,CounterTerrorist,,652.9618694638332,783.9714184536691,2,CounterTerrorist
9457,esea_match_13780820.dem15,23.052000000000135,CounterTerrorist,,653.0184979216222,802.3383482195554,2,CounterTerrorist
1712,esea_match_13779990.dem17,23.56100000000015,CounterTerrorist,,338.88550282706177,199.2638728310053,1,CounterTerrorist
48626,esea_match_13784874.dem10,30.057500000000005,CounterTerrorist,,652.2677615753558,797.641204013378,2,Terrorist
28826,esea_match_13782824.dem9,33.04309999999998,CounterTerrorist,,424.14822694482353,474.06866685028524,5,Terrorist
36659,esea_match_13783582.dem20,24.85200000000009,CounterTerrorist,,351.73411737180743,174.08991162699192,1,CounterTerrorist
30171,esea_match_13782929.dem5,21.283999999999992,CounterTerrorist,,678.0075897835835,653.3956041707653,0,Terrorist
44250,esea_match_13784409.dem24,25.634000000000015,CounterTerrorist,,657.7327671202963,790.9986008262838,2,CounterTerrorist
11032,esea_match_13780972.dem8,26.5702,CounterTerrorist,,523.6649751608501,515.2111858351367,3,Terrorist
11667,esea_match_13781042.dem8,20.388599999999997,CounterTerrorist,,686.0095638136089,633.0409096989966,0,CounterTerrorist
44092,esea_match_13784401.dem19,19.993999999999915,CounterTerrorist,,694.4207784753363,647.5217564430454,0,Terrorist
25290,esea_match_13782470.dem2,23.835699999999974,CounterTerrorist,,345.2461220510821,189.67828195947277,1,CounterTerrorist
37624,esea_match_13783679.dem27,23.226000000000113,CounterTerrorist,,340.32557145642426,199.8498474129451,1,CounterTerrorist
20284,esea_match_13781921.dem8,19.9452,CounterTerrorist,,674.138431039189,652.9626755852843,0,CounterTerrorist
48465,esea_match_13784854.dem18,24.070999999999913,CounterTerrorist,,661.1487324936635,781.1012771985048,2,CounterTerrorist
43408,esea_match_13784340.dem3,31.376800000000003,CounterTerrorist,,703.7026626632871,649.7065449537674,0,CounterTerrorist
46094,esea_match_13784603.dem14,168.9269999999999,CounterTerrorist,,650.8313345447456,793.9569797363762,2,Terrorist
45978,esea_match_13784597.dem26,21.2470000000003,CounterTerrorist,,657.204627490739,672.3080763328742,0,Terrorist
11614,esea_match_13781033.dem26,23.26800000000003,CounterTerrorist,,335.87219964905444,204.42543316938816,1,CounterTerrorist
43087,esea_match_13784301.dem4,161.3143,CounterTerrorist,,358.0582008188731,194.41096297462127,1,CounterTerrorist
18070,esea_match_13781747.dem20,22.787000000000035,CounterTerrorist,,639.4482458802885,763.4194987212277,2,Terrorist
6110,esea_match_13780454.dem15,24.43100000000004,CounterTerrorist,,642.2710079937609,338.8487113909109,8,CounterTerrorist
30735,esea_match_13782974.dem24,20.30099999999993,CounterTerrorist,,685.1836755702866,646.902884123549,0,CounterTerrorist
40982,esea_match_13784090.dem4,28.102800000000002,CounterTerrorist,,693.8582472996685,630.1621058430062,0,Terrorist
21464,esea_match_13782070.dem4,39.30469999999997,CounterTerrorist,,647.4701568648859,810.4084674404879,2,CounterTerrorist
575,esea_match_13779876.dem9,155.71800000000007,CounterTerrorist,,685.8787337882628,644.8317167027346,0,CounterTerrorist
11093,esea_match_13780975.dem19,23.585000000000036,CounterTerrorist,,534.546028309612,470.1990830611843,-1,CounterTerrorist
37540,esea_match_13783662.dem12,20.07900000000018,CounterTerrorist,,690.7342986157146,648.388217981507,0,Terrorist
27800,esea_match_13782733.dem10,22.336099999999988,CounterTerrorist,,677.683519438487,637.5611756836514,0,Terrorist
11604,esea_match_13781033.dem20,23.423999999999978,CounterTerrorist,,329.30414505751605,170.38513885500686,1,Terrorist
407,esea_match_13779840.dem8,20.304399999999987,CounterTerrorist,,676.8633012283096,648.7453991737164,0,Terrorist
14333,esea_match_13781381.dem8,23.564700000000016,CounterTerrorist,,669.345935348021,652.1838473342514,0,Terrorist
39951,esea_match_13783957.dem7,28.58960000000002,CounterTerrorist,,696.3679357379607,654.1319252409994,0,CounterTerrorist
26370,esea_match_13782596.dem23,20.62799999999993,CounterTerrorist,,663.7937750048742,669.4270564627188,0,Terrorist
