,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
77232,esea_match_13786755.dem5,30.885199999999998,Terrorist,,413.3797558978359,469.8026582726736,0,Terrorist
22057,esea_match_13781826.dem8,18.246800000000007,Terrorist,,426.96567440046795,475.197020971867,0,Terrorist
42712,esea_match_13783598.dem8,37.48380000000009,Terrorist,A,510.43680779879116,675.6828644501279,3,Terrorist
113763,esea_match_13790161.dem22,56.230999999999995,Terrorist,,458.76583567946966,629.3770324611451,7,CounterTerrorist
68856,esea_match_13785965.dem18,33.40499999999997,Terrorist,,647.8715972080328,735.7167027346056,-1,Terrorist
18393,esea_match_13781497.dem9,27.843200000000024,Terrorist,,402.06544433612794,465.0490661420421,0,Terrorist
118551,esea_match_13790622.dem24,68.0920000000001,Terrorist,,494.2878147007214,653.0700515443635,3,CounterTerrorist
48251,esea_match_13784169.dem23,28.901000000000295,Terrorist,,416.24292298693706,487.0529586464686,0,Terrorist
53767,esea_match_13784640.dem26,65.62699999999995,Terrorist,,382.3820440631702,547.4874522919536,-1,Terrorist
17036,esea_match_13781388.dem20,45.052000000000135,Terrorist,,640.2532029167479,768.1182545740704,10,CounterTerrorist
101992,esea_match_13788969.dem22,34.110000000000355,Terrorist,,562.3910819263014,642.6245665945307,-1,CounterTerrorist
17753,esea_match_13781454.dem23,31.507000000000062,Terrorist,,500.0732449990251,785.6966862089317,-1,Terrorist
63536,esea_match_13785542.dem13,23.711000000000013,Terrorist,,455.1781022421524,827.5424875073776,2,Terrorist
116738,esea_match_13790438.dem12,18.67259999999999,Terrorist,,598.688617664262,440.4074519771789,1,Terrorist
41890,esea_match_13783532.dem21,20.159999999999854,Terrorist,,431.0754501852213,821.8668723194963,2,Terrorist
44021,esea_match_13783737.dem5,33.25029999999998,Terrorist,,419.5221587054006,457.7569290576431,0,Terrorist
45214,esea_match_13783861.dem9,16.957599999999957,Terrorist,,867.3495620978748,341.3670805429864,-1,Terrorist
56263,esea_match_13784890.dem11,17.116999999999962,Terrorist,,594.3507228699551,439.3960228211687,1,Terrorist
59673,esea_match_13785165.dem30,22.475999999999658,Terrorist,,593.5981257945019,438.6264011017115,1,Terrorist
